0,0,1,2,3,10000,1,0,
0,0,1,3,5,9000,2,3,
0,0,10,2,5,9000,5,3,
0,0,4,4,5,9000,5,3,
0,0,9,1,5,9000,3,3,
0,0,1,6,4,9666,4,1,
0,0,2,10,5,9000,5,3,
0,0,1,10,5,9000,4,3,
0,0,1,3,4,9666,2,1,
0,0,1,2,5,9000,1,3,
0,0,3,6,5,9000,4,3,
0,0,1,6,4,9666,4,1,
0,0,1,16,5,9000,5,3,
0,0,1,7,5,9000,3,3,
0,0,3,2,4,9666,4,1,
0,0,3,3,5,9000,3,3,
0,0,8,2,5,9000,5,3,
0,0,2,2,5,9333,1,2,
0,0,1,18,5,9000,4,3,
0,0,1,20,5,9000,5,3,
0,0,2,9,5,9000,4,3,
0,0,2,8,5,9000,5,3,
0,0,2,5,5,9000,4,3,
0,0,5,2,5,9000,4,3,
0,0,2,3,4,9666,4,1,
0,0,17,1,5,9000,4,3,
0,0,3,3,5,9000,3,3,
0,0,2,2,5,9333,1,2,
0,0,2,1,4,9666,2,1,
0,0,1,4,4,9666,1,1,
0,0,1,2,3,10000,1,0,
0,0,8,1,5,9000,3,3,
0,0,2,2,5,9333,1,2,
0,0,5,2,5,9000,4,3,
0,0,2,5,5,9000,4,3,
0,0,2,4,5,9000,3,3,
0,0,2,2,3,9333,4,2,
0,0,7,3,5,9000,4,3,
0,0,5,1,5,9000,1,3,
0,0,3,1,5,9000,2,3,
0,0,3,1,4,9666,2,1,
0,0,8,2,5,9000,5,3,
0,0,2,2,5,9333,1,2,
0,0,1,2,5,9000,1,3,
0,0,3,7,5,9000,4,3,
0,0,5,1,4,9666,3,1,
0,0,3,3,5,9000,3,3,
0,0,7,1,4,9666,5,1,
0,0,9,2,5,9000,4,3,
0,0,4,5,5,9000,5,3,
0,0,3,2,5,9000,1,3,
0,0,1,4,5,9333,1,2,
0,0,1,6,4,9666,4,1,
0,0,8,1,5,9000,3,3,
0,0,18,1,5,9000,4,3,
0,0,3,2,5,9000,1,3,
0,0,1,2,2,9666,6,0,
0,0,2,1,5,9000,1,3,
0,0,10,2,5,9000,5,3,
0,0,1,2,5,9000,1,3,
0,0,10,1,5,9000,4,3,
0,0,3,1,5,9000,2,3,
0,0,3,2,4,9666,4,1,
0,0,20,1,5,9000,5,3,
0,0,1,10,5,9000,4,3,
0,0,18,1,5,9000,4,3,
0,0,7,3,5,9000,4,3,
0,0,1,19,5,9000,5,3,
0,0,3,1,4,9666,2,1,
0,0,2,2,3,9333,4,2,
0,0,2,1,3,10000,1,0,
0,0,1,3,5,9000,2,3,
0,0,4,1,3,9333,4,2,
0,0,2,3,4,9666,4,1,
0,0,2,1,2,9666,6,0,
0,0,7,1,4,9666,5,1,
0,0,1,18,5,9000,4,3,
0,0,1,17,5,9000,4,3,
0,0,2,3,5,9000,1,3,
0,0,1,6,5,9000,1,3,
0,0,1,2,3,10000,1,0,
0,0,5,2,5,9000,4,3,
0,0,1,5,5,9000,1,3,
0,0,1,3,5,9000,2,3,
0,0,1,10,5,9000,4,3,
0,0,2,5,5,9000,4,3,
0,0,9,1,5,9000,3,3,
0,0,2,5,5,9000,4,3,
0,0,1,4,5,9333,1,2,
0,0,1,5,4,9666,3,1,
0,0,2,10,5,9000,5,3,
0,0,3,1,5,9000,2,3,
0,0,1,6,4,9666,4,1,
0,0,16,1,5,9000,5,3,
0,0,7,1,4,9666,5,1,
0,0,1,6,4,9666,4,1,
0,0,17,1,5,9000,4,3,
0,0,1,2,4,9666,2,1,
0,0,2,1,4,9666,2,1,
0,0,6,1,4,9666,4,1,
0,0,1,6,4,9666,4,1,
0,0,1,4,3,9333,4,2,
0,0,1,4,5,9333,1,2,
0,0,1,6,5,9000,1,3,
0,0,3,2,5,9000,1,3,
0,0,1,2,3,10000,1,0,
0,0,1,16,5,9000,5,3,
0,0,2,1,5,9000,1,3,
0,0,2,10,5,9000,5,3,
0,0,1,19,5,9000,5,3,
0,0,1,4,5,9333,1,2,
0,0,4,1,3,9333,4,2,
0,0,1,2,5,9000,1,3,
0,0,2,1,5,9000,1,3,
0,0,1,4,5,9333,1,2,
0,0,7,1,5,9000,3,3,
0,0,1,1,2,9666,5,1,
0,0,1,1,2,9666,5,1,
0,0,2,1,2,9666,6,0,
0,0,5,1,5,9000,1,3,
0,0,1,4,4,9666,1,1,
0,0,10,2,5,9000,5,3,
0,0,8,2,5,9000,5,3,
0,0,18,1,5,9000,4,3,
0,0,5,1,5,9000,1,3,
0,0,2,2,3,9333,4,2,
0,0,2,9,5,9000,4,3,
0,0,1,7,5,9000,3,3,
0,0,1,18,5,9000,4,3,
0,0,8,1,5,9000,3,3,
0,0,4,1,5,9333,1,2,
0,0,4,5,5,9000,5,3,
0,0,4,2,5,9000,3,3,
0,0,3,2,5,9000,1,3,
0,0,6,3,5,9000,4,3,
0,0,7,1,5,9000,3,3,
0,0,5,2,5,9000,4,3,
0,0,1,7,4,9666,5,1,
0,0,1,8,5,9000,3,3,
0,0,2,9,5,9000,4,3,
0,0,1,19,5,9000,5,3,
0,0,5,1,5,9000,1,3,
0,0,1,6,4,9666,4,1,
0,0,2,5,5,9000,4,3,
0,0,3,2,4,9666,4,1,
0,0,1,4,3,9333,4,2,
0,0,3,1,4,9666,2,1,
0,0,2,1,3,10000,1,0,
0,0,2,2,5,9333,1,2,
0,0,10,2,5,9000,5,3,
0,0,7,1,5,9000,3,3,
0,0,10,2,5,9000,5,3,
0,0,17,1,5,9000,4,3,
0,0,8,1,5,9000,3,3,
0,0,1,7,4,9666,5,1,
0,0,4,5,5,9000,5,3,
0,0,16,1,5,9000,5,3,
0,0,18,1,5,9000,4,3,
0,0,1,2,3,10000,1,0,
0,0,2,2,3,9333,4,2,
0,0,2,8,5,9000,5,3,
0,0,1,5,4,9666,3,1,
0,0,3,2,4,9666,4,1,
0,0,6,1,5,9000,1,3,
0,0,1,20,5,9000,5,3,
0,0,4,1,3,9333,4,2,
0,0,2,9,5,9000,4,3,
0,0,1,5,4,9666,3,1,
0,0,1,2,5,9000,1,3,
0,0,2,1,3,10000,1,0,
0,0,1,17,5,9000,4,3,
0,0,1,10,5,9000,4,3,
0,0,5,1,4,9666,3,1,
0,0,2,2,5,9333,1,2,
0,0,1,10,5,9000,4,3,
0,0,2,5,5,9000,4,3,
0,0,1,6,4,9666,4,1,
0,0,1,16,5,9000,5,3,
0,0,5,1,4,9666,3,1,
0,0,2,3,4,9666,4,1,
0,0,9,1,5,9000,3,3,
0,0,8,1,5,9000,3,3,
0,0,1,3,4,9666,2,1,
0,0,4,1,4,9666,1,1,
0,0,1,2,5,9000,1,3,
0,0,5,1,4,9666,3,1,
0,0,17,1,5,9000,4,3,
0,0,1,2,3,10000,1,0,
0,0,4,1,5,9333,1,2,
0,0,4,1,3,9333,4,2,
0,0,2,9,5,9000,4,3,
0,0,1,3,4,9666,2,1,
0,0,4,1,4,9666,1,1,
0,0,17,1,5,9000,4,3,
0,0,2,1,3,10000,1,0,
0,0,8,1,5,9000,3,3,
0,0,20,1,5,9000,5,3,
0,0,6,1,5,9000,1,3,
0,0,2,1,3,10000,1,0,
0,0,2,2,4,9666,1,1,
0,0,1,5,5,9000,1,3,
0,0,2,1,4,9666,2,1,
0,0,8,1,5,9000,3,3,
0,0,10,1,5,9000,4,3,
0,0,1,2,2,9666,6,0,
0,0,1,4,4,9666,1,1,
0,0,1,5,5,9000,1,3,
0,0,1,7,4,9666,5,1,
0,0,2,5,5,9000,4,3,
0,0,3,7,5,9000,4,3,
0,0,19,1,5,9000,5,3,
0,0,2,1,2,9666,6,0,
0,0,6,3,5,9000,4,3,
0,0,1,5,5,9000,1,3,
0,0,6,1,5,9000,1,3,
0,0,5,4,5,9000,5,3,
0,0,6,3,5,9000,4,3,
0,0,1,2,4,9666,2,1,
0,0,1,8,5,9000,3,3,
0,0,1,6,5,9000,1,3,
0,0,1,2,2,9666,6,0,
0,0,1,8,5,9000,3,3,
0,0,1,7,4,9666,5,1,
0,0,6,1,5,9000,1,3,
0,0,1,3,4,9666,2,1,
0,0,6,3,5,9000,4,3,
0,0,2,2,5,9333,1,2,
0,0,6,3,5,9000,4,3,
0,0,1,10,5,9000,4,3,
0,0,5,1,5,9000,1,3,
0,0,2,9,5,9000,4,3,
0,0,4,1,5,9333,1,2,
0,0,1,3,3,9666,2,1,
